node_id;latitude;longitude
73714;-12.1787095;-76.9351199
43433;-12.1783217;-76.9351086
43434;-12.062286;-76.977719
94146;-12.0621263;-76.9773468
94151;-12.0618236;-76.976641
43437;-12.0350924;-76.9354955
44639;-12.0348946;-76.935015
64449;-12.0344689;-76.9339811
44775;-12.0342838;-76.9335316
43439;-11.872129;-77.08458
43442;-11.873648;-77.0855732
43443;-12.1759782;-76.9408074
45155;-12.1756035;-76.9405669
44261;-12.1743697;-76.9402532
43444;-12.177404;-76.929055
43446;-11.9502168;-77.003878
43447;-12.0678504;-76.9754122
43448;-12.0667658;-76.97282
90775;-11.8648966;-77.0742081
45374;-11.8645091;-77.0746168
77068;-11.8642096;-77.0749478
43450;-12.0045201;-77.0489321
43451;-12.180397;-76.935691
73581;-12.1805065;-76.9354773
73671;-12.1806907;-76.9351178
43452;-12.1808266;-76.9348986
43453;-12.210743;-76.9437465
63739;-12.2119514;-76.9430176
63824;-12.2127248;-76.9425515
67004;-12.2131399;-76.9423014
63781;-12.2147357;-76.9413396
63694;-12.2151154;-76.9411106
43458;-12.002971;-76.879914
43459;-12.004534;-76.8795621
81045;-12.220404;-76.862922
43462;-12.075937;-77.091359
43463;-12.1957144;-76.9418472
65578;-12.1968741;-76.9411361
43464;-12.1981222;-76.9403707
76252;-11.8953938;-77.0501053
43465;-11.89311;-77.051064
43468;-11.9792723;-76.7907436
43472;-12.017619;-77.089836
43475;-12.0368417;-77.0495859
43476;-11.8286933;-77.1062078
45197;-11.8289056;-77.1060548
43477;-11.8290373;-77.1058707
43478;-11.9517202;-77.097083
78853;-11.9521021;-77.0967545
43479;-11.952926;-77.09607
43481;-11.9986873;-76.9134607
71468;-11.9977515;-76.9129329
71472;-11.9961528;-76.9121314
44684;-11.9958223;-76.9105999
43482;-11.9963783;-76.9104883
43488;-11.9555307;-77.0029416
76067;-11.955899;-77.0031785
76047;-11.9564752;-77.0035555
76063;-11.9568289;-77.0037669
43489;-11.9577381;-77.0038819
74334;-12.1407058;-76.9979951
43491;-12.0493317;-76.9802797
80363;-12.0696117;-76.9847641
43501;-11.9143441;-77.0181358
43502;-11.9146971;-77.0182588
86418;-12.1388608;-76.9693954
43503;-12.169574;-76.929459
45812;-12.159695;-76.9647308
46030;-12.1595205;-76.9651732
43506;-12.1589863;-76.9665278
43509;-12.051228;-76.9629824
43511;-12.0556895;-76.9498408
72472;-12.0547822;-76.9792008
72470;-12.0548237;-76.9797328
72474;-12.0548418;-76.9802186
72480;-12.0548712;-76.9807174
94234;-12.0548878;-76.9820608
43513;-11.9597462;-77.0004109
92788;-11.9600234;-77.000579
92752;-11.9602709;-77.0007873
49933;-11.9608182;-77.0011491
43515;-11.9610872;-77.0013325
43517;-12.099301;-76.92817
43518;-12.234721;-76.857968
43519;-12.2216039;-76.9328696
45614;-12.2220638;-76.9325887
67887;-12.2228293;-76.932116
67955;-12.2231938;-76.9318985
43520;-12.2240195;-76.9313941
43521;-11.8982743;-77.036791
88727;-11.898041;-77.0364368
73260;-12.1560017;-76.9489864
73265;-12.1558566;-76.948903
43524;-11.995977;-76.901855
77817;-11.8273446;-77.1230479
77864;-11.8276832;-77.1227207
77697;-11.8280689;-77.1224049
77758;-11.8288125;-77.1217509
77671;-11.8299989;-77.1205981
77699;-11.8306355;-77.11983
77808;-11.8309295;-77.119457
77713;-11.8314905;-77.1187248
77658;-11.8315185;-77.1186901
45525;-11.8317895;-77.118355
77742;-11.8320838;-77.1179957
77773;-11.8324774;-77.1175592
82402;-11.8327459;-77.1173536
77747;-11.8332974;-77.1169344
81806;-11.8348672;-77.1149576
81884;-11.8359557;-77.1133146
82254;-11.8364651;-77.1125314
94143;-12.0363044;-76.9944886
43533;-12.035072;-76.99373
46633;-11.7608672;-77.1606695
43539;-12.1519815;-76.9477113
43540;-12.225064;-76.964699
43543;-11.9693692;-77.0389883
43544;-11.9695888;-77.038672
73326;-12.170732;-76.940994
43546;-12.144942;-76.956363
43548;-11.9765393;-76.9944291
43549;-11.9761307;-76.9946857
71105;-12.0172416;-76.8163121
43550;-12.0172416;-76.8160981
43551;-12.1572583;-77.0201185
43552;-12.1568913;-77.0192752
43553;-12.1064543;-76.9897421
43556;-12.0148869;-76.8798223
43557;-12.242244;-76.888871
43558;-12.0932917;-76.8796993
43559;-12.141117;-76.949424
43560;-12.0385459;-76.9373551
45467;-12.038121;-76.9376233
76799;-11.873093;-77.0877798
76795;-11.8735728;-77.0880959
43562;-12.036454;-77.0460446
43563;-12.037208;-77.046576
43566;-12.0955496;-76.9422851
90247;-12.0962453;-76.9418503
43567;-12.0979681;-76.941003
43568;-11.8140653;-77.1392108
43569;-12.1791927;-76.9535491
43570;-12.1792252;-76.9540687
71403;-12.0221506;-76.8359472
43572;-12.0227813;-76.8354399
73103;-12.137737;-76.966978
43575;-12.14948;-76.9921112
43576;-11.773649;-77.1638088
43579;-12.028979;-76.895363
43582;-12.023831;-76.9040889
43583;-12.2444361;-76.9221294
46085;-12.2438087;-76.921015
68806;-12.243642;-76.9207335
68783;-12.2432125;-76.920008
68793;-12.2427099;-76.9191583
43584;-12.2425641;-76.9189115
76785;-11.8725181;-77.0873652
94309;-11.8744289;-77.0886599
78612;-11.8747952;-77.0888914
43585;-12.0136412;-76.9773753
86279;-12.0136947;-76.9780799
86290;-12.0137453;-76.97899
86282;-12.0136604;-76.9798901
64951;-12.0130305;-76.9806254
91143;-12.0129399;-76.980718
72502;-12.0125956;-76.9810502
86284;-12.0122579;-76.981384
64967;-12.0112787;-76.9823467
64954;-12.0111879;-76.9824228
91159;-12.0106285;-76.982978
72504;-12.0102939;-76.9833135
43588;-12.0090643;-76.9844927
43589;-12.0606352;-76.9511586
64328;-12.0611781;-76.9509875
64332;-12.0616537;-76.9508375
63787;-12.2119051;-76.9447332
43592;-12.2116755;-76.9443333
75756;-12.0228105;-77.0257307
43593;-12.02227;-77.026
86639;-12.1765181;-76.9800923
74302;-12.176954;-76.9799607
74282;-12.1788834;-76.9793781
43598;-12.1999018;-76.9414752
65459;-12.1996668;-76.9410669
43599;-12.1994644;-76.940717
43600;-12.070086;-77.126236
45475;-12.0667375;-76.9486934
43603;-11.978646;-76.779045
43604;-11.978824;-76.779945
45575;-11.9802465;-76.7763546
45350;-11.979484;-76.772897
63125;-11.9794334;-76.7726357
46221;-11.9788014;-76.7704974
63062;-11.9784668;-76.7693986
62998;-11.9769926;-76.7646929
44083;-11.9767598;-76.7638999
91754;-12.0085572;-76.9942966
91620;-12.0079925;-76.9927399
91652;-12.0078555;-76.9923113
91625;-12.0077021;-76.9918884
92260;-12.0075247;-76.9914707
91633;-12.0074303;-76.9913143
91643;-12.007251;-76.9910174
91647;-12.007025;-76.9906628
43608;-12.0068039;-76.9903159
43609;-11.9090092;-77.1150604
78793;-11.9076003;-77.1145033
78730;-11.9062054;-77.1132605
81200;-11.9060189;-77.1115603
43610;-12.0039346;-77.0832687
43611;-12.0042563;-77.0845972
43613;-11.9681107;-76.9390972
44944;-11.9685375;-76.9381698
43615;-12.0709105;-77.0528706
43616;-12.0248523;-77.1322953
74253;-12.1703848;-76.9916011
63646;-12.235983;-76.9143692
95114;-12.2361299;-76.9139682
45428;-12.2362747;-76.9135702
43623;-12.2367146;-76.9123998
72881;-12.1409428;-76.9602861
43624;-12.1412352;-76.9607301
43626;-12.0442124;-76.9795084
43627;-12.153109;-76.985969
43630;-12.003816;-76.929643
45402;-12.1554292;-76.9912599
74136;-12.1556431;-76.9910891
72318;-12.0448018;-76.9724695
43638;-12.0445868;-76.9719561
43640;-12.146577;-76.941509
73339;-12.1466874;-76.9415844
43641;-12.1468361;-76.9417325
43642;-12.1862884;-76.9367203
78139;-11.8184148;-77.1363233
43644;-12.175998;-77.026711
43645;-12.176727;-77.026726
43646;-12.156027;-76.9537072
43650;-12.0627853;-77.0793617
43652;-12.0501168;-76.939138
69513;-12.0503453;-76.9387195
63553;-12.2424589;-76.8732353
63619;-12.2418155;-76.8739345
43655;-12.24167;-76.8741341
43656;-12.0567973;-76.9560872
90216;-12.1480768;-76.9628995
43660;-11.9181246;-77.1187534
63978;-12.1684932;-76.9666521
64004;-12.168539;-76.9671439
64064;-12.1687195;-76.9681018
43663;-12.1688254;-76.9685572
43666;-11.9114306;-77.0525311
43668;-11.817939;-77.1363818
43670;-11.8191255;-77.1362763
43671;-12.210084;-76.913871
43673;-11.956798;-77.111459
43674;-12.004453;-77.1139153
43676;-11.9891666;-77.1214875
43677;-11.9886009;-77.1215177
43678;-12.188187;-76.9826988
43679;-12.1455018;-76.9931132
43680;-12.0404467;-76.9506045
64696;-12.0409486;-76.9503946
64632;-12.0420692;-76.9499282
64676;-12.0432245;-76.9494474
64608;-12.0436493;-76.9492717
43681;-12.0291786;-77.0112974
43683;-12.060295;-77.000824
43684;-11.9428934;-76.705094
64372;-12.0398858;-76.939367
46205;-12.0397869;-76.9394035
44295;-12.0385827;-76.939902
43687;-12.0336323;-76.9419431
43688;-12.0249753;-76.9037322
69580;-12.1803107;-76.9661275
69573;-12.1827624;-76.9651944
43692;-12.1845447;-76.9645161
43693;-11.984945;-77.039352
43694;-11.9849;-77.03923
43697;-12.13407;-76.9501267
43698;-12.1539441;-76.9516268
69259;-12.1528889;-76.9512875
45616;-12.152434;-76.9511813
69265;-12.1519141;-76.9510518
43969;-12.1509489;-76.9508099
43700;-12.271318;-76.865982
43701;-12.0278111;-76.9292416
64673;-12.0282739;-76.9290673
64720;-12.0288186;-76.9288607
43919;-12.0293253;-76.9286745
43702;-12.0302132;-76.9283816
43704;-12.0725962;-76.7564515
43705;-12.11167;-76.974189
43706;-12.2043954;-76.949241
65633;-12.2051676;-76.9487745
43708;-11.9165873;-76.9694887
43709;-11.9170213;-76.9698978
71797;-12.0303996;-76.9576604
74400;-12.1646605;-76.9978521
74405;-12.1649226;-76.9975087
74404;-12.1653847;-76.9972229
92998;-12.1167695;-76.9956084
43712;-12.0232537;-77.1318856
89155;-12.0510944;-76.9721193
43715;-12.0508919;-76.9716401
43717;-12.1546192;-76.973626
43718;-11.9226348;-77.1164358
43722;-12.064364;-77.114638
43723;-12.063555;-77.114777
43724;-12.042513;-77.032716
43725;-12.0577277;-77.0685092
94666;-12.0578163;-77.0684934
43727;-12.1437461;-76.9373168
43728;-12.144795;-76.937103
43979;-12.2130902;-76.9132621
43729;-12.2135786;-76.9133203
43730;-12.053061;-76.998627
43731;-12.053088;-76.998527
43732;-11.99146;-76.838106
43734;-12.1432543;-76.9592484
72967;-12.1428163;-76.9595914
43735;-12.1423633;-76.9598497
43736;-12.1424067;-77.0089878
93844;-12.1410322;-77.0087848
78352;-11.7875756;-77.1564058
78345;-11.7879565;-77.1559861
78356;-11.7888814;-77.154967
43739;-12.0716524;-76.9082022
43740;-11.9960354;-76.8316548
73724;-12.1799389;-76.9247139
43930;-12.180117;-76.9250988
43743;-12.2261937;-76.9185883
43744;-11.9773706;-76.7465981
43745;-12.1853251;-76.9491212
70593;-11.9708877;-76.7653969
43748;-12.1310262;-76.980563
43749;-12.0256273;-77.06178
43750;-12.0268442;-77.061562
43751;-12.124291;-76.998036
43753;-11.775367;-77.175437
43754;-12.114354;-77.015893
43755;-12.2072365;-76.9349006
63844;-12.2070152;-76.9345175
43756;-12.2067298;-76.9340235
43759;-12.0369768;-77.1351049
90222;-12.1449682;-76.9525773
43762;-12.1435178;-76.9522361
43764;-11.9342281;-77.0405473
43765;-12.157436;-76.9863148
67939;-12.2295837;-76.9308171
66605;-12.2293477;-76.9304065
43772;-11.7501359;-77.1553427
70234;-11.7509238;-77.1544135
70232;-11.7517155;-77.1534651
43773;-11.7522115;-77.1525736
72932;-12.136619;-76.951371
43775;-12.136477;-76.95124
43776;-11.8732012;-77.0886534
94311;-11.8736456;-77.0888828
43777;-12.1322603;-76.937789
43778;-12.1321311;-76.9392503
86604;-12.1738032;-76.9802632
43782;-12.1526769;-76.9915075
46346;-12.1531864;-76.9917723
43783;-12.1538412;-76.991726
80362;-12.0615287;-76.9855037
43784;-12.06149;-76.985331
43786;-12.0851558;-76.8832712
75270;-12.0857692;-76.8832062
43788;-12.0156974;-76.9673606
43790;-12.008738;-77.123764
43791;-12.1114017;-76.867179
63283;-12.1107975;-76.8661518
75431;-12.1101006;-76.8654455
70407;-12.0346437;-76.9244349
44459;-12.0342208;-76.9234639
78098;-11.823852;-77.1268543
43794;-12.0387054;-76.9668166
80460;-12.0382579;-76.9670012
80455;-12.035975;-76.967973
43796;-12.1635893;-76.9833173
43797;-11.9724058;-76.7788049
94202;-12.0448702;-76.9827267
43801;-12.1450608;-77.0048644
43802;-12.1446778;-77.0055
43804;-12.132536;-76.938536
43808;-12.0605044;-77.0971981
61094;-12.0604145;-77.0965934
43812;-12.0906334;-76.8802368
43814;-12.09231;-76.8796228
43815;-12.1921979;-76.9398267
74695;-12.2155237;-76.8987423
74699;-12.215973;-76.8985271
74703;-12.2164705;-76.898289
74710;-12.2168131;-76.898124
43817;-12.2172274;-76.8979266
74221;-12.1628012;-76.9879523
43818;-12.1631632;-76.987271
43823;-12.1046194;-77.0350075
43825;-12.01549;-76.8173082
43826;-12.1140129;-77.0145377
43828;-11.8257602;-77.1303137
43829;-11.8262877;-77.1292693
43831;-12.0918253;-77.0621431
43832;-12.1670019;-76.9610078
43835;-12.0676917;-76.951563
43836;-12.0669347;-76.9501418
43837;-12.227872;-76.920809
43839;-11.926702;-76.702242
43840;-12.2292669;-76.9107674
72639;-12.229467;-76.9108479
63539;-12.2302681;-76.9111699
72629;-12.2310594;-76.9114881
72632;-12.2323108;-76.9119912
43845;-12.2331681;-76.912336
43846;-11.867211;-77.081574
56107;-11.9142469;-77.0265792
55967;-11.9147445;-77.0264483
55970;-11.9148057;-77.0264388
56147;-11.9153062;-77.0263071
56158;-11.9158149;-77.0261839
56150;-11.9162789;-77.0260555
56167;-11.916721;-77.025939
55997;-11.916922;-77.025885
94150;-12.0637857;-76.9757827
43855;-12.1837023;-76.934873
43858;-12.1687714;-76.9879158
75226;-12.184353;-76.9540718
44529;-12.1853252;-76.9539894
43860;-12.1859412;-76.9537452
43862;-12.1829448;-76.936349
43865;-12.1322456;-76.9668811
43868;-12.0590508;-76.9357788
43870;-12.1050082;-76.8318018
75562;-12.1056187;-76.8320511
43871;-12.105789;-76.832131
43873;-12.0416702;-77.1037958
43874;-12.1617316;-76.9364584
43879;-12.2318803;-76.9184585
43881;-11.988864;-76.8203315
43882;-12.060539;-76.988846
43884;-11.9044474;-77.0268139
43885;-11.795164;-77.166916
43886;-11.795223;-77.166695
43889;-12.0999132;-76.8048917
43890;-12.1594337;-76.9968226
74168;-12.1597498;-76.9964565
43891;-11.9827551;-77.070678
43894;-12.0496673;-76.9682172
43895;-11.8020922;-77.1433984
64519;-12.036368;-76.9372493
64473;-12.0368213;-76.9370572
43900;-12.018129;-77.035912
62758;-12.037495;-77.0912874
43903;-11.7779012;-77.174523
74818;-12.218494;-76.919937
43905;-12.167022;-76.978509
43906;-12.170016;-76.942142
43908;-12.028056;-76.9038645
43909;-12.1560849;-77.019343
44785;-12.1558692;-77.0203532
43910;-11.755435;-77.156739
70105;-11.7566459;-77.1553848
43914;-11.7579615;-77.1539015
43916;-11.904012;-77.031508
64804;-12.0295045;-76.930863
43921;-12.0295812;-76.931839
43922;-11.9855058;-77.0408264
43923;-11.9857518;-77.0406824
43924;-11.9736628;-76.7765624
43926;-12.0911625;-76.8808829
43927;-12.2144552;-76.9464006
43928;-12.2142219;-76.9459941
63634;-12.186341;-76.9222299
94022;-12.1854549;-76.9226393
94019;-12.18483;-76.9229489
94021;-12.1842524;-76.923232
63664;-12.1827515;-76.9239132
63561;-12.1824544;-76.9240404
46199;-12.1818556;-76.9243216
43931;-12.0563536;-76.9611543
72281;-12.054728;-76.9573412
43934;-12.0288236;-76.9390635
43936;-12.0182526;-77.097053
43937;-12.0154743;-76.9030139
75163;-12.2240658;-76.9152923
43947;-12.129008;-76.966394
43949;-12.1472202;-76.9896401
43950;-12.2220245;-76.9298554
67378;-12.2228374;-76.929364
67919;-12.2240451;-76.9286339
67858;-12.2248022;-76.9281763
65840;-12.2252501;-76.9279055
43952;-12.2260321;-76.9274328
43953;-12.0168448;-76.8206266
43956;-12.0185254;-76.819841
43960;-12.1795156;-76.9229454
43961;-12.1791835;-76.9233449
43963;-12.021661;-76.835919
43967;-12.144055;-76.937699
43968;-12.1507744;-76.9512884
69268;-12.1512928;-76.9497689
43972;-12.206515;-76.9473405
43973;-12.2060581;-76.9465491
43982;-12.164622;-76.9896809
43985;-12.0464043;-77.1026182
90959;-12.0463623;-77.1022944
43988;-12.2365985;-76.9081737
43990;-12.1602753;-77.0107495
43993;-11.941566;-76.710754
43994;-12.1985784;-76.9422594
43995;-12.1981207;-76.9414562
63723;-12.216989;-76.9443377
63762;-12.2166106;-76.9445642
63866;-12.2158254;-76.9450341
63717;-12.2154351;-76.9452678
67010;-12.2150135;-76.9455202
63721;-12.2134241;-76.9464716
61239;-12.2126145;-76.9469563
65743;-12.2123666;-76.9471036
65515;-12.2118781;-76.9473971
65478;-12.211494;-76.9476271
65626;-12.211109;-76.9478574
65644;-12.2103235;-76.9483277
44000;-12.2099417;-76.948567
44001;-11.9052492;-77.0556213
76215;-11.9054422;-77.0554078
44003;-12.034661;-77.045189
44004;-12.0555889;-77.0747546
62824;-12.055402;-77.0753243
60904;-12.0553577;-77.0754594
60932;-12.0541568;-77.0785226
44008;-11.905053;-77.0257846
44011;-11.8001672;-77.1737628
78326;-11.8011247;-77.1765761
44173;-11.8323632;-77.1053585
44019;-12.1196885;-76.9962066
93004;-12.1191738;-76.9960096
93015;-12.1186423;-76.9958061
44022;-12.0389244;-77.037321
74328;-12.0869979;-76.8903102
44025;-12.086191;-76.8905298
44026;-12.1494786;-76.9420502
44027;-12.1590999;-76.9649973
46608;-12.1588912;-76.9655031
69060;-12.1587156;-76.9659287
44028;-12.158543;-76.9663472
44029;-11.8179693;-77.13682
77988;-11.8175033;-77.1368074
78182;-11.8169443;-77.1366812
78197;-11.8164813;-77.1364698
44031;-12.0273598;-76.9913525
44095;-12.0138114;-76.8244662
44032;-12.0273643;-76.9891134
44033;-11.9710959;-77.1163746
78967;-11.9721975;-77.1146382
78980;-11.9723436;-77.1140905
44034;-12.0008828;-76.864162
44035;-12.08118;-77.088849
44036;-12.081124;-77.088945
78557;-11.7757075;-77.1624029
44038;-12.0259652;-76.8823269
44039;-12.0254809;-76.8821173
44040;-11.942279;-76.709244
72847;-12.1387791;-76.959555
46062;-12.1392038;-76.9593228
72964;-12.139631;-76.9590492
44042;-12.1552032;-76.9438183
44043;-12.1546714;-76.9430687
44044;-12.1726672;-76.9635634
64043;-12.1750251;-76.9638225
64069;-12.175943;-76.9638277
44054;-12.178853;-76.9641647
44055;-12.0659518;-76.8814831
90253;-12.0712677;-76.8835859
64160;-12.0736086;-76.8839619
44056;-12.0742343;-76.8824301
44057;-12.173125;-76.949027
44059;-11.983756;-76.835109
44060;-12.174273;-77.01101
44061;-12.173719;-77.01059
44062;-12.030674;-76.885404
44063;-12.2340948;-76.9196757
68976;-12.2344438;-76.919461
68998;-12.2347712;-76.9192596
68980;-12.2350989;-76.919058
44066;-12.2370811;-76.9178385
44067;-12.0706353;-77.0533823
46334;-12.0712761;-77.0535306
72149;-12.041561;-76.9189194
46172;-12.0418208;-76.9187356
72187;-12.0420944;-76.918542
72191;-12.0426217;-76.9181538
72153;-12.042873;-76.91793
44071;-12.162801;-76.965522
44072;-12.1616654;-76.9650321
44073;-12.127537;-76.970848
44074;-11.911332;-77.1136566
44075;-11.908943;-77.1128716
44076;-12.1913598;-76.9839885
46321;-12.1900669;-76.9827108
44079;-12.1893784;-76.9800549
44080;-12.129752;-76.96041
44081;-12.130342;-76.959885
44082;-12.154703;-76.9483441
44084;-11.9777663;-76.7635182
44085;-11.9808778;-76.9393908
44086;-12.224711;-76.912322
44087;-11.991834;-77.126922
44089;-11.9292859;-77.0378122
44090;-11.9291069;-77.037589
44091;-12.013404;-77.032951
75730;-12.0131802;-77.0324907
44092;-12.0130046;-77.0321676
44099;-12.2094689;-76.9199579
44100;-12.0375874;-76.9654992
44101;-12.0365742;-76.9630554
71289;-11.9971714;-76.834567
71266;-11.9990476;-76.8340378
44103;-12.016159;-76.824003
44104;-12.2261267;-76.9530643
81078;-12.2276358;-76.95215
73854;-12.1747773;-76.9509236
73822;-12.1746229;-76.9512812
44106;-12.1744407;-76.9519558
44113;-12.022969;-77.024246
50203;-12.0234919;-77.0239977
44114;-12.0236688;-77.0239045
44117;-12.1413685;-76.9842764
44118;-12.1277021;-76.962391
44119;-12.1590496;-76.9557929
44121;-12.086563;-77.054196
69965;-12.0055193;-76.8740563
70001;-12.0054508;-76.8735694
44123;-12.0052927;-76.8724468
44125;-11.9934635;-77.1308307
44126;-12.0589763;-77.0059606
44127;-12.059191;-77.005607
94141;-12.047622;-76.9823205
44129;-12.0478729;-76.9825517
44130;-12.336087;-76.820178
44131;-12.336051;-76.820504
44132;-12.3074484;-76.8421903
89328;-12.3068613;-76.8415948
44134;-12.1692545;-76.9217214
73797;-12.1698258;-76.9226158
73761;-12.1700349;-76.9228844
73792;-12.1706845;-76.923027
73814;-12.1708598;-76.9230398
44135;-12.0057662;-77.1273248
44136;-12.006674;-77.123375
44138;-12.183035;-76.992143
44139;-11.7830555;-77.1671424
78447;-11.7825383;-77.166691
44141;-11.780888;-77.1652725
44146;-12.1330052;-77.0015519
44151;-12.1542394;-76.962484
44153;-12.039035;-76.970176
80458;-12.039502;-76.969986
44154;-12.03995;-76.969813
44155;-12.017134;-76.884958
44156;-12.017418;-76.884892
44157;-12.0337542;-76.9911681
94159;-12.03478;-76.99052
67863;-12.2282393;-76.9293983
44162;-12.0546883;-77.0701022
44163;-12.0552741;-77.0698705
77903;-11.8190753;-77.134096
44165;-11.8185612;-77.1345862
44166;-11.9647476;-77.0160186
44167;-11.96426;-77.0161978
95990;-11.831439;-77.1046051
44175;-11.8300565;-77.1034624
44176;-12.0093303;-76.9789012
44177;-12.0088666;-76.9799084
63426;-11.9797818;-76.9394339
74730;-12.20373;-76.906082
65208;-12.1063044;-76.9830134
70071;-12.1063751;-76.983829
45175;-12.0745088;-77.0953234
44186;-11.98231;-76.939729
44187;-11.90165;-77.065849
44188;-11.9007839;-77.0644134
46197;-12.1827409;-76.9262843
70480;-11.935837;-76.716672
70530;-11.9352038;-76.7168917
44192;-11.938168;-76.703133
44194;-11.9800813;-77.0206021
44601;-11.9812078;-77.0204937
44196;-12.180127;-76.928062
44199;-12.0153516;-77.0340031
44200;-12.0159097;-77.0337184
78328;-11.7987994;-77.1764929
44201;-12.1862675;-77.0102892
93648;-12.1860076;-77.0099583
44206;-12.1993198;-76.9097116
75180;-12.1992338;-76.9092963
93259;-12.0675797;-77.0568457
93276;-12.0675858;-77.0564956
93271;-12.0676069;-77.0557589
93266;-12.0676482;-77.0555086
44211;-12.1486532;-76.9680662
44212;-12.1477767;-76.9688495
44216;-12.0655405;-76.998192
45032;-12.0652418;-76.997849
71617;-12.0251195;-76.9230962
71674;-12.0251009;-76.9231862
71642;-12.0249941;-76.923895
64371;-12.02503;-76.924934
94279;-12.0256364;-76.9270518
94280;-12.0258727;-76.9279503
94274;-12.026002;-76.9284363
90203;-12.0262997;-76.9294638
64625;-12.0266786;-76.9312722
64807;-12.0267597;-76.9316861
64613;-12.0268475;-76.9321344
64728;-12.0269446;-76.9326297
94270;-12.0271638;-76.9338512
45677;-12.0272069;-76.9347103
64725;-12.0273392;-76.9365968
64747;-12.0274964;-76.9381744
64717;-12.0277085;-76.9386624
72681;-12.0282878;-76.9428317
94246;-12.0280432;-76.9437367
44221;-12.2299432;-76.9525234
44223;-11.869294;-77.0667431
68785;-12.2405087;-76.9209419
44225;-11.9868319;-76.8987462
44226;-12.2864755;-76.8509732
44228;-12.002971;-77.123642
44229;-11.9600778;-76.7188732
44230;-12.175071;-77.018327
44231;-12.174518;-77.017722
44232;-12.0866935;-76.880745
44233;-12.0871329;-76.8803732
44234;-12.1565462;-76.9516303
69189;-12.1562213;-76.9520068
45095;-12.1557572;-76.9525807
69162;-12.155468;-76.9529208
44235;-12.1552824;-76.953167
95095;-12.218283;-76.997611
72768;-12.1421621;-76.9661619
44239;-12.0328272;-76.94199
64637;-12.0324332;-76.9421147
64577;-12.0319536;-76.9422642
64692;-12.0314557;-76.9423772
64665;-12.0309655;-76.9424855
44240;-12.0307171;-76.9425699
44243;-12.1738442;-76.9672395
64526;-12.0335435;-76.9412077
64471;-12.033356;-76.93979
64390;-12.032869;-76.9363195
64366;-12.0328494;-76.9361789
46206;-12.0315545;-76.9314618
64376;-12.0315091;-76.9313294
64542;-12.030462;-76.9281215
63093;-11.9941883;-76.8183181
63113;-11.9946233;-76.8182076
44244;-11.995208;-76.818059
44245;-12.0210491;-77.0889316
44247;-12.101537;-76.806525
81076;-12.1534302;-77.0080468
45145;-12.2098424;-76.9393968
44251;-12.2090682;-76.9398681
44252;-12.223922;-76.851318
44253;-12.225556;-76.855352
45108;-12.2213721;-76.9035124
44254;-11.8436542;-77.094856
70405;-12.0390707;-76.9231544
44258;-12.1612866;-76.9367654
44262;-12.0256874;-77.0118218
75785;-12.0257075;-77.0120376
44268;-12.1945148;-76.925808
44269;-11.8959009;-77.0194974
44270;-11.8966192;-77.0183952
76098;-11.9536498;-77.003736
76064;-11.9540085;-77.0031228
76083;-11.9540929;-77.0029785
76081;-11.9542497;-77.0027266
76059;-11.9544529;-77.0024002
76086;-11.9546225;-77.0021278
76069;-11.9547307;-77.0019539
44271;-11.9548307;-77.0017522
44272;-12.2303803;-76.9199632
44274;-12.2308779;-76.9208339
44276;-12.1095452;-76.8237636
44966;-12.0256052;-77.0102086
86507;-12.0253496;-77.0105054
86455;-12.0251484;-77.011894
44281;-12.1537494;-76.9850925
44282;-11.984232;-76.835582
44283;-11.98415;-76.835648
44287;-12.133701;-76.942475
86409;-12.1460874;-76.9665048
46485;-12.1456484;-76.9664327
44289;-12.1455556;-76.9664187
44290;-12.0610084;-76.9495595
78400;-11.7767736;-77.1681987
44293;-11.7772108;-77.1682294
44294;-12.2102807;-76.9207844
70452;-12.0470693;-76.9676186
44306;-12.1043004;-76.9800176
66321;-12.1045288;-76.9829158
65207;-12.1045486;-76.9831477
70070;-12.1046183;-76.9839715
73675;-12.181469;-76.939766
70514;-11.941738;-76.7093545
44312;-11.9418757;-76.7099706
62200;-12.2428814;-76.9256362
68663;-12.2419128;-76.9238899
46082;-12.241168;-76.923004
68794;-12.2404057;-76.9221047
68807;-12.2396393;-76.9212005
44316;-12.2392627;-76.9207563
72199;-12.0401552;-76.9176131
72228;-12.040437;-76.9180301
72248;-12.0405695;-76.9182238
72251;-12.0418203;-76.9195863
44319;-12.057912;-76.997367
44320;-12.164302;-76.919006
70887;-12.015541;-76.8172989
44322;-12.13935;-76.988593
44323;-12.1682197;-76.9991324
44324;-12.1670815;-76.9987606
63488;-12.0949701;-76.7737866
63445;-12.0954371;-76.7722946
44325;-12.0431271;-77.0861539
44327;-12.0013366;-77.121199
72572;-12.0000667;-77.1207131
44330;-12.042225;-76.91983
44336;-12.1056697;-76.8713637
44337;-11.893735;-77.1102837
44338;-12.189437;-76.985496
62714;-12.0185163;-77.0892291
96455;-12.0160731;-77.0868729
44342;-12.0160579;-77.0866927
44343;-11.9954926;-77.0527145
44344;-11.995545;-77.051781
44345;-12.179066;-76.991074
44348;-12.151852;-76.986367
44351;-12.2334937;-76.9228112
68034;-12.2319708;-76.9201797
44357;-12.139438;-76.940353
70131;-11.7547541;-77.1595223
44359;-12.1910197;-76.9371908
73666;-12.1906112;-76.9365382
73715;-12.1904332;-76.9362492
73668;-12.1900386;-76.9355464
