source;x1;y1
53110;-76.9782843;-11.9429436
53111;-76.9780737;-11.9426246
53112;-76.9768013;-11.9408006
53113;-76.9825314;-11.9505936
53114;-76.983235;-11.9501257
53115;-76.9839568;-11.9496356
53116;-76.981479;-11.9460449
53117;-76.9812727;-11.9457525
53118;-76.9788831;-11.9498843
53119;-76.978701;-11.9495996
53120;-76.9768504;-11.9519935
53121;-76.9770758;-11.952714
53122;-76.976341;-11.9494914
53123;-76.9771651;-11.9489329
53124;-76.9825542;-11.9491612
53125;-76.9813679;-11.947396
53126;-76.9811546;-11.9470955
53127;-76.980171;-11.9456735
53128;-76.979972;-11.945383
53129;-76.9797379;-11.9450412
53130;-76.9752502;-11.9493658
53131;-76.9748064;-11.9487508
53132;-76.9778593;-11.9515018
53133;-76.9761963;-11.9516919
53134;-76.9775648;-11.9535075
53135;-76.9794569;-11.952247
53136;-76.9802402;-11.9517219
53137;-76.977702;-11.9458331
53138;-76.9794655;-11.9446517
53139;-76.9811712;-11.9434861
53140;-76.9822237;-11.9508015
53141;-76.9814826;-11.9513036
53142;-76.981067;-11.9454735
53143;-76.9794751;-11.9425611
53144;-76.9801788;-11.942074
53145;-76.9773051;-11.9452591
53146;-76.9790686;-11.9440831
53147;-76.9763059;-11.9499291
53148;-76.975851;-11.9502428
53149;-76.9789925;-11.9476918
53150;-76.9807549;-11.9465234
53151;-76.9739238;-11.9481312
53152;-76.9732438;-11.9471721
53153;-76.984256;-11.9494413
53154;-76.9849492;-11.9489803
53155;-76.9779713;-11.9479634
53156;-76.9781924;-11.9482478
53157;-76.9846238;-11.9500312
53158;-76.9853399;-11.9495489
53159;-76.9779635;-11.9500916
53160;-76.9806249;-11.9518711
53161;-76.9813895;-11.95136
53162;-76.9804477;-11.9536826
53163;-76.981198;-11.9531696
53164;-76.9796469;-11.9428543
53165;-76.9803765;-11.94236
53166;-76.9797069;-11.9489261
53167;-76.9800152;-11.9434176
53168;-76.9807747;-11.9429257
53169;-76.9769168;-11.9446977
53170;-76.9786684;-11.9435096
53171;-76.979375;-11.943037
53172;-76.9759126;-11.94935
53173;-76.9744641;-11.9503174
53174;-76.9743833;-11.9499399
53175;-76.9734899;-11.9485677
53176;-76.9792016;-11.9479942
53177;-76.9809522;-11.9468105
53178;-76.9826534;-11.9456638
53179;-76.9771556;-11.9466684
53180;-76.9769273;-11.9463536
53181;-76.9758097;-11.950592
53182;-76.9803774;-11.9516343
53183;-76.9811953;-11.951077
53184;-76.9815889;-11.9498101
53185;-76.9803853;-11.9480539
53186;-76.9760358;-11.9531177
53187;-76.9758705;-11.9523214
53188;-76.977112;-11.9449799
53189;-76.9788668;-11.9437939
53190;-76.9805746;-11.9426452
53191;-76.9815498;-11.945567
53192;-76.9738563;-11.9498454
53193;-76.9731424;-11.9503252
53194;-76.9802212;-11.9437064
53195;-76.9809763;-11.9432084
53196;-76.9793704;-11.9539971
53197;-76.9791734;-11.9537014
53198;-76.9787609;-11.9531193
53199;-76.9785627;-11.9528638
53200;-76.979014;-11.9515948
53201;-76.9800915;-11.9494823
53202;-76.9783599;-11.9506596
53203;-76.9780364;-11.9508626
53204;-76.9768457;-11.9516824
53205;-76.9768861;-11.9519901
53206;-76.9828957;-11.9511799
53207;-76.983635;-11.9506972
53208;-76.9822764;-11.9472045
53209;-76.9824563;-11.9474891
53210;-76.9772597;-11.9547607
53211;-76.9777458;-11.9544214
53212;-76.9774079;-11.9456009
53213;-76.9765766;-11.946168
53214;-76.9760411;-11.9465334
53215;-76.9789;-11.9477647
53216;-76.9748752;-11.9473197
53217;-76.9745232;-11.9467893
53218;-76.9776022;-11.9458896
53219;-76.9768125;-11.9464325
53220;-76.9762475;-11.9468209
53221;-76.9826606;-11.9530273
53222;-76.9844322;-11.9518479
53223;-76.9861284;-11.9506949
53224;-76.9866974;-11.9503
53225;-76.9767156;-11.9444068
53226;-76.9784769;-11.9432351
53227;-76.979197;-11.9427391
53228;-76.9784023;-11.9468428
53229;-76.9791482;-11.9463527
53230;-76.9788013;-11.9474167
53231;-76.9805552;-11.9462327
53232;-76.9822572;-11.9450936
53233;-76.9775978;-11.9478118
53234;-76.9770779;-11.9481356
53235;-76.9740022;-11.9494236
53236;-76.9757112;-11.9460741
53237;-76.9754161;-11.9462728
53238;-76.9753116;-11.9470256
53239;-76.9759979;-11.9448894
53240;-76.9766223;-11.9444743
53241;-76.9813991;-11.9438183
53242;-76.9797692;-11.9414814
53243;-76.9740425;-11.9478617
53244;-76.9737097;-11.9469603
53245;-76.9769461;-11.9499103
53246;-76.9802025;-11.9494418
53247;-76.9809906;-11.9489388
53248;-76.9819558;-11.9482495
53249;-76.9836507;-11.947102
53250;-76.9779621;-11.9540697
53251;-76.9789687;-11.9534161
53252;-76.9798536;-11.9528068
53253;-76.9806077;-11.9523083
53254;-76.9847841;-11.9503594
53255;-76.9855436;-11.9498454
53256;-76.9799724;-11.9535922
53257;-76.977442;-11.9539676
53258;-76.981863;-11.9445246
53259;-76.9814573;-11.9529825
53260;-76.9821765;-11.9525028
53261;-76.9760968;-11.9492248
53262;-76.9770848;-11.9485612
53263;-76.9787005;-11.9474717
53264;-76.9767963;-11.9460182
53265;-76.9765753;-11.9457532
53266;-76.9763807;-11.9454697
53267;-76.9755219;-11.9443323
53268;-76.9751416;-11.9471484
53269;-76.9748008;-11.9466408
53270;-76.9761889;-11.9451825
53271;-76.9768193;-11.9447568
53272;-76.9832524;-11.9522123
53273;-76.9824262;-11.9510992
53274;-76.9789876;-11.9515569
53275;-76.9807121;-11.9503899
53276;-76.980808;-11.95032
53277;-76.984844;-11.9476215
53278;-76.984978;-11.947532
53279;-76.980811;-11.9481832
53280;-76.9815555;-11.9476717
53281;-76.9786036;-11.9471324
53282;-76.9803582;-11.945946
53283;-76.9820603;-11.9448115
53284;-76.9820387;-11.9505204
53285;-76.9812888;-11.9510209
53286;-76.9810105;-11.9484693
53287;-76.9817487;-11.9479559
53288;-76.9834596;-11.9468273
53289;-76.975064;-11.9419934
53290;-76.978157;-11.9398736
53291;-76.9778452;-11.9410126
53292;-76.9782512;-11.941621
53293;-76.9766254;-11.941826
53294;-76.9770427;-11.9424262
53295;-76.9747949;-11.9409111
53296;-76.9753895;-11.9417676
53297;-76.9766437;-11.9435933
53298;-76.9763231;-11.9411247
53299;-76.9757514;-11.9402811
53300;-76.9767366;-11.9430779
53301;-76.9778517;-11.9423057
53302;-76.9787376;-11.9417196
53303;-76.9796854;-11.9410926
53304;-76.9734948;-11.9430488
53305;-76.9729017;-11.9421757
53306;-76.9747869;-11.9404149
53307;-76.9753151;-11.9385353
53308;-76.9798957;-11.9413951
53309;-76.975191;-11.9390291
53310;-76.9734471;-11.9392815
53311;-76.9741266;-11.9426164
53312;-76.9735288;-11.9417479
53313;-76.9705678;-11.9414222
53314;-76.9731922;-11.9437292
53315;-76.9748589;-11.9426196
53316;-76.9750323;-11.9441689
53317;-76.9756578;-11.9437714
53318;-76.9783323;-11.9406874
53319;-76.9787565;-11.9412816
53320;-76.9780867;-11.9408514
53321;-76.9776408;-11.9402338
53322;-76.9717828;-11.9429285
53323;-76.9743534;-11.941185
53324;-76.9737204;-11.9416155
53325;-76.9715349;-11.9408184
53326;-76.975086;-11.9393709
53327;-76.9740891;-11.9390851
53328;-76.9712633;-11.9423722
53329;-76.9729323;-11.9412139
53330;-76.9731434;-11.940485
53331;-76.9714559;-11.9426756
53332;-76.9734133;-11.941375
53333;-76.9755563;-11.9391386
53334;-76.9752129;-11.9401807
53335;-76.9765242;-11.9427689
53336;-76.9776576;-11.9420198
53337;-76.9794739;-11.9407997
53338;-76.9736428;-11.9405092
53339;-76.9739826;-11.9391237
53340;-76.9738824;-11.938601
53341;-76.9728882;-11.9434639
53342;-76.9722952;-11.9425838
53343;-76.978221;-11.9398904
53344;-76.9783542;-11.939401
53345;-76.9744446;-11.9437831
53346;-76.974025;-11.9431747
53347;-76.9732103;-11.9419681
53348;-76.9734297;-11.9440443
53349;-76.974229;-11.9434807
53350;-76.9750619;-11.9429104
53351;-76.9746702;-11.9436251
53352;-76.9758822;-11.944097
53353;-76.9739946;-11.941426
53354;-76.9730367;-11.9408583
53355;-76.9713956;-11.9403881
53356;-76.9731919;-11.9432561
53357;-76.9725965;-11.9423811
53358;-76.9723821;-11.9420581
53359;-76.9721702;-11.9417599
53360;-76.9703388;-11.9391059
53361;-76.9760147;-11.9413338
53362;-76.9748884;-11.9400643
53363;-76.9738612;-11.9397902
53364;-76.9725648;-11.9394059
53365;-76.9725742;-11.9436788
53366;-76.9738055;-11.9428362
53367;-76.9746283;-11.9422731
53368;-76.9749586;-11.9420533
53369;-76.9759106;-11.9418757
53370;-76.9770359;-11.9411255
53371;-76.9778751;-11.9405611
53372;-76.978639;-11.9400409
53373;-76.975355;-11.9439724
53374;-76.9749613;-11.9434212
53375;-76.9729536;-11.9434191
53376;-76.9751036;-11.9446054
53377;-76.9750184;-11.9407651
53378;-76.9737636;-11.9401135
53379;-76.9723189;-11.9397077
53380;-76.9756921;-11.9415576
53381;-76.9769465;-11.9433835
53382;-76.9785346;-11.9409714
53383;-76.9792718;-11.9405074
53384;-76.9761116;-11.9421682
53385;-76.977231;-11.9414227
53386;-76.9789884;-11.9402494
53387;-76.9749793;-11.939718
53388;-76.9739732;-11.9394314
53389;-76.9728565;-11.9391069
53390;-76.9744622;-11.9411285
53391;-76.9754345;-11.9404932
53392;-76.9766542;-11.9394525
53393;-76.976795;-11.9389532
53394;-76.9715627;-11.94217
53395;-76.9707309;-11.9409603
53396;-76.9768374;-11.9421318
53397;-76.9774518;-11.9417167
53398;-76.9780496;-11.9413189
53399;-76.9763131;-11.9424615
53400;-76.9760082;-11.9426682
53401;-76.9756841;-11.9429025
53402;-76.9755799;-11.9429617
53403;-76.9752683;-11.9432062
53404;-76.9739467;-11.9441514
53405;-76.9738886;-11.9445216
53406;-76.9718509;-11.9419755
53407;-76.9709841;-11.9406538
53408;-76.9961456;-11.9507618
53409;-76.995888;-11.950514
53410;-76.9927252;-11.950748
53411;-76.993379;-11.9515283
53412;-76.9921068;-11.9508094
53413;-76.9903513;-11.9509828
53414;-76.9985009;-11.9525758
53415;-76.997696;-11.9537983
53416;-76.9984909;-11.9521463
53417;-76.9978559;-11.9517302
53418;-76.9878689;-11.9511599
53419;-76.9886074;-11.9503519
53420;-76.9911292;-11.9512792
53421;-76.9916057;-11.9509006
53422;-76.9936977;-11.9503783
53423;-76.9934651;-11.9501117
53424;-76.9973504;-11.9517287
53425;-76.9987866;-11.9512639
53426;-76.996638;-11.9523037
53427;-76.9968918;-11.9520858
53428;-76.9884101;-11.950703
53429;-76.988851;-11.9511316
53430;-76.9920799;-11.9501515
53431;-76.9933578;-11.9502137
53432;-76.9984579;-11.9523331
53433;-76.9978024;-11.9517638
53434;-76.9898863;-11.9515196
53435;-76.9894817;-11.9510693
53436;-76.9937426;-11.9511939
53437;-76.9945716;-11.9509488
53438;-76.995287;-11.9527162
53439;-76.9948014;-11.9531225
53440;-76.9930656;-11.9523211
53441;-76.9938993;-11.9513563
53442;-76.993485;-11.9531874
53443;-76.9942922;-11.9541057
53444;-76.9932925;-11.9536955
53445;-76.9928914;-11.9532447
53446;-76.9934518;-11.9545379
53447;-76.9941602;-11.9539564
53448;-76.9949441;-11.9532584
53449;-76.9957599;-11.9522148
53450;-76.9999655;-11.948108
53451;-76.9889935;-11.9518001
53452;-76.988613;-11.9513191
53453;-76.9981825;-11.9509569
53454;-76.9983548;-11.9493557
53455;-76.9950766;-11.9524259
53456;-76.9957178;-11.9531481
53457;-76.9943066;-11.9506726
53458;-76.9919655;-11.952819
53459;-76.9936114;-11.9530779
53460;-76.9933896;-11.9528331
53461;-76.9931298;-11.9535126
53462;-76.9937445;-11.9529578
53463;-76.9966108;-11.9527835
53464;-76.9962035;-11.9523058
53465;-76.9929568;-11.9510342
53466;-76.9938751;-11.950214
53467;-76.9990337;-11.9514138
53468;-76.9968514;-11.9517499
53469;-76.9921115;-11.9502891
53470;-76.9929825;-11.9497611
53471;-76.994061;-11.9509011
53472;-76.9936187;-11.9504515
53473;-76.9975048;-11.9516182
53474;-76.9976583;-11.9518711
53475;-76.9902141;-11.950516
53476;-76.9888272;-11.9515899
53477;-76.9942816;-11.9515531
53478;-76.994112;-11.9513764
53479;-76.9937068;-11.9500264
53480;-76.9945891;-11.949049
53481;-76.9935025;-11.9494743
53482;-76.9939385;-11.9491602
53483;-76.9934303;-11.9509756
53484;-76.9932573;-11.9507862
53485;-76.9930261;-11.9505293
53486;-76.9964606;-11.9526073
53487;-76.9976167;-11.952935
53488;-76.9964918;-11.9516063
53489;-76.9960024;-11.9508923
53490;-76.9942343;-11.9529116
53491;-76.993867;-11.9524853
53492;-76.9896173;-11.9512203
53493;-76.9962341;-11.9518236
53494;-76.9973439;-11.9531511
53495;-76.9895444;-11.9510205
53496;-76.9892843;-11.9507604
53497;-76.9961899;-11.9531415
53498;-76.9980872;-11.9525404
53499;-76.9968326;-11.9530881
53500;-76.9970878;-11.9534181
53501;-76.9964644;-11.9520915
53502;-76.9957269;-11.9527028
53503;-76.9922392;-11.9510939
53504;-76.9936568;-11.9499707
53505;-76.993555;-11.952735
53506;-76.9941662;-11.9534534
53507;-76.9946364;-11.9510134
53508;-76.9971219;-11.9496613
53509;-76.9936568;-11.9533854
53510;-76.9929535;-11.953984
53511;-76.9974853;-11.9527679
53512;-76.9980589;-11.9523021
53513;-76.9944634;-11.9527146
53514;-76.9939276;-11.953173
53515;-76.9945581;-11.9498621
53516;-76.9942642;-11.9495244
53517;-76.9937368;-11.9495486
53518;-76.9940488;-11.9492977
53519;-76.9948765;-11.9525952
53520;-76.9944325;-11.9520764
53521;-76.9942202;-11.9516196
53522;-76.994528;-11.9503422
53523;-76.9942352;-11.9500266
53524;-76.9926673;-11.9512098
53525;-76.9931296;-11.9517561
53526;-76.9888023;-11.9507232
53527;-76.9885918;-11.9508331
53528;-76.9948014;-11.9533739
53529;-76.9945576;-11.9531215
53530;-76.9961157;-11.9532045
53531;-76.9959504;-11.9529783
53532;-76.9948485;-11.9517032
53533;-76.9946568;-11.9530374
53534;-76.9939073;-11.953673
53535;-76.9932066;-11.9542672
53536;-76.9952411;-11.9511102
53537;-76.9956089;-11.9489608
53538;-76.9924489;-11.9518939
53539;-76.99291;-11.951489
53540;-76.9931585;-11.9512595
53541;-76.9937913;-11.950636
53542;-76.9885381;-11.9513782
53543;-76.9881489;-11.9509234
53544;-76.9959936;-11.9524807
53545;-76.9955864;-11.9520172
53546;-76.9962055;-11.9536253
53547;-76.9893783;-11.9514891
53548;-76.9886579;-11.9520713
53549;-76.9948051;-11.954134
53550;-76.9956277;-11.9538983
53551;-76.9971868;-11.9515355
53552;-76.9986949;-11.9510839
53553;-76.9936599;-11.9538827
53554;-76.9939112;-11.9541608
53555;-76.9940495;-11.9543286
53556;-76.9967083;-11.951869
53557;-76.9971508;-11.9514931
53558;-76.994113;-11.9523003
53559;-76.9963799;-11.9517027
53560;-76.9953208;-11.9522193
53561;-76.9945802;-11.9528459
53562;-76.9929191;-11.950992
53563;-76.9921982;-11.9515965
53564;-76.9939484;-11.9502918
53565;-76.9944947;-11.9497866
53566;-76.9947459;-11.949115
53567;-76.9970993;-11.95286
53568;-76.9964524;-11.9534132
53569;-76.9945999;-11.954068
53570;-76.9956391;-11.953763
53571;-76.9935715;-11.9523606
53572;-76.9947443;-11.9511209
53573;-76.9914446;-11.9507138
53574;-76.9918568;-11.9511919
53575;-76.9926794;-11.9521671
53576;-76.9950886;-11.9514712
53577;-76.9968631;-11.9525789
53578;-76.9971319;-11.9523694
53579;-76.994264;-11.9506273
53580;-76.9946188;-11.950189
53581;-76.9982132;-11.9526463
53582;-76.9979447;-11.9524022
53583;-76.997519;-11.951967
53584;-76.9969395;-11.9512324
53585;-76.9927853;-11.9520705
53586;-76.9956669;-11.9533207
53587;-76.9956491;-11.9535817
53588;-76.9972088;-11.9536277
53589;-76.9983647;-11.952467
53590;-76.9906505;-11.9513155
53591;-76.9913902;-11.9515824
53592;-76.9853658;-11.9442854
53593;-76.9847008;-11.9434606
53594;-76.9913489;-11.9438787
53595;-76.9911189;-11.9435317
53596;-76.9867905;-11.9489929
53597;-76.9919261;-11.9455759
53598;-76.9937952;-11.9447558
53599;-76.9928308;-11.9448709
53600;-76.9856491;-11.9447406
53601;-76.9870291;-11.9431817
53602;-76.9880291;-11.9433423
53603;-76.9912806;-11.9411577
53604;-76.9932973;-11.9464519
53605;-76.9923212;-11.9449802
53606;-76.987369;-11.9416821
53607;-76.9906883;-11.9402897
53608;-76.9862102;-11.9481382
53609;-76.9913519;-11.9447333
53610;-76.9946143;-11.9428663
53611;-76.9939662;-11.9433126
53612;-76.9919688;-11.9394301
53613;-76.9907141;-11.9376368
53614;-76.9852943;-11.947316
53615;-76.9846129;-11.9463419
53616;-76.9851271;-11.9444417
53617;-76.9846002;-11.9435272
53618;-76.9885348;-11.949514
53619;-76.9878923;-11.9482574
53620;-76.9901433;-11.9380257
53621;-76.990959;-11.9385828
53622;-76.987196;-11.949581
53623;-76.9882855;-11.9488517
53624;-76.9894527;-11.9480648
53625;-76.991133;-11.9301162
53626;-76.9842936;-11.9465375
53627;-76.9848507;-11.9461898
53628;-76.9878161;-11.9507411
53629;-76.9855757;-11.9472479
53630;-77.0004735;-11.941538
53631;-76.9891674;-11.9453312
53632;-76.9889437;-11.9449975
53633;-76.9927402;-11.9380948
53634;-76.9931261;-11.938635
53635;-76.9922326;-11.9379582
53636;-76.9929626;-11.937432
53637;-76.9850069;-11.9464163
53638;-76.9869338;-11.9446023
53639;-76.9861791;-11.9451376
53640;-76.9860929;-11.9449686
53641;-76.9851034;-11.9465562
53642;-76.9861409;-11.9458573
53643;-76.9930399;-11.9439868
53644;-76.9943384;-11.9440699
53645;-76.9910032;-11.9374305
53646;-76.9912485;-11.9384006
53647;-76.9910983;-11.9400055
53648;-76.9893068;-11.9350361
53649;-76.9925283;-11.9440764
53650;-76.9942385;-11.9442348
53651;-76.9837297;-11.9445547
53652;-76.98476;-11.9438659
53653;-76.984966;-11.9437282
53654;-76.9875798;-11.9419791
53655;-76.9861039;-11.9413776
53656;-76.9858373;-11.940966
53657;-76.9884198;-11.941817
53658;-76.9890113;-11.9426793
53659;-76.9900091;-11.9441501
53660;-76.9884266;-11.9439157
53661;-76.9894059;-11.9432546
53662;-76.9917093;-11.9417247
53663;-76.9855441;-11.9411628
53664;-76.9863625;-11.9423563
53665;-76.9858038;-11.9475679
53666;-76.9880995;-11.9420157
53667;-76.9885037;-11.9426104
53668;-76.9863985;-11.9484157
53669;-76.9874041;-11.9477586
53670;-76.9867204;-11.9416688
53671;-76.9900316;-11.9393274
53672;-76.987715;-11.9508185
53673;-76.9853688;-11.9473942
53674;-76.9829742;-11.9446206
53675;-76.9895016;-11.9397212
53676;-76.9896579;-11.9483493
53677;-76.9890498;-11.9474848
53678;-76.9884663;-11.9466176
53679;-76.9880684;-11.9460511
53680;-76.9891348;-11.9403973
53681;-76.9890668;-11.9401061
53682;-76.9884455;-11.9392135
53683;-76.9863951;-11.9436113
53684;-76.9859858;-11.9430463
53685;-76.9857693;-11.9427539
53686;-76.984947;-11.9415614
53687;-76.9864512;-11.9496502
53688;-76.986774;-11.949443
53689;-76.9869939;-11.9492925
53690;-76.988088;-11.9485604
53691;-76.9892575;-11.9477804
53692;-76.9921261;-11.9458657
53693;-76.9886036;-11.9441733
53694;-76.989605;-11.9435448
53695;-76.9906241;-11.9428541
53696;-76.9933496;-11.9445738
53697;-76.9920571;-11.9451768
53698;-76.9919407;-11.9434978
53699;-76.9927372;-11.9447262
53700;-76.993025;-11.945171
53701;-76.9860134;-11.9478621
53702;-76.9882658;-11.9463355
53703;-76.9905071;-11.9448502
53704;-76.9928338;-11.9388469
53705;-76.9927444;-11.9355585
53706;-76.9878481;-11.9430524
53707;-76.9888185;-11.9423982
53708;-76.9898012;-11.94173
53709;-76.9829324;-11.9433997
53710;-76.9851817;-11.9418898
53711;-76.9916756;-11.9396192
53712;-76.9904355;-11.9378258
53713;-76.9941024;-11.943479
53714;-76.9934287;-11.9424808
53715;-76.9932378;-11.9421563
53716;-76.9876659;-11.9475861
53717;-76.988658;-11.9469053
53718;-76.9909145;-11.945437
53719;-76.9889139;-11.9448944
53720;-76.9886885;-11.9445798
53721;-76.9922648;-11.939231
53722;-76.9914378;-11.9386712
53723;-76.9915263;-11.9469647
53724;-76.9909957;-11.9466451
53725;-76.9846469;-11.9447791
53726;-76.9856758;-11.9448675
53727;-76.9896193;-11.9504735
53728;-76.9882588;-11.9515982
53729;-76.9908246;-11.9427091
53730;-76.9919037;-11.9420201
53731;-76.9907747;-11.9402315
53732;-76.9934528;-11.9384258
53733;-76.9854287;-11.9453691
53734;-76.9931816;-11.9435746
53735;-76.9938274;-11.9431231
53736;-76.9938716;-11.9431835
53737;-76.9945554;-11.9427176
53738;-76.9930754;-11.9434441
53739;-76.9937225;-11.9429715
53740;-76.9863244;-11.9461424
53741;-76.9871631;-11.9447809
53742;-76.9853008;-11.9468392
53743;-76.9897937;-11.9438199
53744;-76.9920963;-11.9422985
53745;-76.9908081;-11.943126
53746;-76.9904113;-11.942589
53747;-76.9900293;-11.9419967
53748;-76.989594;-11.9414551
53749;-76.9865273;-11.9413967
53750;-76.9888905;-11.9398273
53751;-76.9898553;-11.9382227
53752;-76.9915847;-11.9370481
53753;-76.9924243;-11.9425732
53754;-76.9868964;-11.9424378
53755;-76.9874768;-11.9432557
53756;-76.9882269;-11.9436251
53757;-76.9892038;-11.9429599
53758;-76.9902372;-11.9422742
53759;-76.99162;-11.9413824
53760;-76.9952265;-11.9405017
53761;-76.9913855;-11.9398133
53762;-76.9911528;-11.9388632
53763;-76.9915063;-11.946293
53764;-76.9913035;-11.9459996
53765;-76.9907163;-11.9451501
53766;-76.9903096;-11.9445671
53767;-76.9900755;-11.9442314
53768;-76.9937891;-11.9430678
53769;-76.9944512;-11.9425744
53770;-76.9910016;-11.9429991
53771;-76.9906665;-11.9424133
53772;-76.9904619;-11.9421251
53773;-76.9902564;-11.9418444
53774;-76.9898745;-11.9412687
53775;-76.9875554;-11.9453231
53776;-76.983921;-11.9448368
53777;-76.9849373;-11.9441609
53778;-76.98516;-11.9440128
53779;-76.9861885;-11.9433287
53780;-76.9870751;-11.942727
53781;-76.9833272;-11.9439679
53782;-76.9855837;-11.9424748
53783;-76.9856882;-11.9449707
53784;-76.9868604;-11.9444866
53785;-76.9904827;-11.9474046
53786;-76.9911818;-11.9469403
53787;-76.985256;-11.9413586
53788;-76.9860743;-11.9425494
53789;-76.9925416;-11.9390447
53790;-76.991288;-11.9372273
53791;-76.9919974;-11.9376167
53792;-76.9926493;-11.9376544
53793;-76.9880015;-11.9412477
53794;-76.9878211;-11.9409623
53795;-76.9876177;-11.9406664
53796;-76.9872148;-11.9400511
53797;-76.9861609;-11.9451021
53798;-76.9856135;-11.9451215
53799;-76.9863041;-11.9482766
53800;-76.986078;-11.9484313
53801;-76.9859328;-11.9485152
53802;-76.9942381;-11.9444061
53803;-76.9925052;-11.944366
53804;-76.9929245;-11.9450157
53805;-76.9940907;-11.9449325
53806;-76.9855239;-11.9471592
53807;-76.9835182;-11.9442428
53808;-76.9827025;-11.9430688
53809;-76.9886169;-11.9421043
53810;-76.990894;-11.9405913
53811;-76.9926313;-11.9454492
53812;-76.99417;-11.9450897
53813;-76.9873513;-11.9450409
53814;-76.9865636;-11.9459796
53815;-76.9925019;-11.9458426
53816;-76.9865979;-11.9487093
53817;-76.9875871;-11.948043
53818;-76.9863218;-11.9411072
53819;-76.9874273;-11.9403756
53820;-76.9886788;-11.9395422
53821;-76.9922246;-11.9460533
53822;-76.9927631;-11.9444174
53823;-76.9929273;-11.9441786
53824;-76.9927555;-11.94296
53825;-76.9925349;-11.9426352
53826;-76.9868486;-11.9468664
53827;-76.9870431;-11.9471642
53828;-76.9872354;-11.9474472
53829;-76.9878234;-11.9483034
53830;-76.9939156;-11.9432435
53831;-76.9932188;-11.9436846
53832;-76.9878657;-11.9478513
53833;-76.9888556;-11.9471885
53834;-76.9911027;-11.9457092
53835;-76.991728;-11.9452894
53836;-76.9835664;-11.945481
53837;-76.9841287;-11.9451431
53838;-76.9872088;-11.9430485
53839;-76.9869357;-11.9419721
53840;-76.9861042;-11.9408005
53841;-76.9924463;-11.9382802
53842;-76.9933512;-11.9379873
53843;-76.9900583;-11.9415526
53844;-76.9910858;-11.9408723
53845;-76.9914983;-11.952276
53846;-76.990949;-11.9527426
53847;-76.9831296;-11.9436835
53848;-76.9853707;-11.9421722
53849;-76.9932669;-11.9437108
53850;-76.9941716;-11.9438544
53851;-76.9875939;-11.9501491
53852;-76.9907551;-11.9478275
53853;-76.9844122;-11.9432501
53854;-76.9842089;-11.9429557
53855;-76.9840065;-11.9426787
53856;-76.9837812;-11.9423495
53857;-76.9937007;-11.9438255
53858;-76.9947128;-11.9430384
53859;-76.9873941;-11.9498639
53860;-76.9883787;-11.9492273
53861;-76.9906447;-11.9476603
53862;-76.9880208;-11.9481717
53863;-76.9874398;-11.9473095
53864;-76.9872172;-11.9470462
53865;-76.9869938;-11.9467694
53866;-76.9867702;-11.9464537
53867;-76.9929815;-11.9378832
53868;-76.9932262;-11.938044
53869;-76.9923323;-11.9426319
53870;-76.9915087;-11.9414396
53871;-76.9894525;-11.9385264
53872;-76.9863498;-11.9452892
53873;-76.9865507;-11.9455801
53874;-76.9881652;-11.9504571
53875;-76.9876322;-11.9509245
53876;-76.9908708;-11.947964
53877;-76.9902836;-11.9471102
53878;-76.9934016;-11.9438211
53879;-76.9940035;-11.9433635
53880;-76.9775262;-11.9373307
53881;-76.9778349;-11.9362911
53882;-76.98231;-11.9402795
53883;-76.982458;-11.9405239
53884;-76.9784613;-11.9371808
53885;-76.9795771;-11.9364185
53886;-76.9777735;-11.9361909
53887;-76.9812677;-11.9348007
53888;-76.9792374;-11.9335504
53889;-76.9796292;-11.9340763
53890;-76.9796859;-11.9365416
53891;-76.9789765;-11.9353998
53892;-76.9798204;-11.9331416
53893;-76.9882432;-11.9392439
53894;-76.9878952;-11.9381667
53895;-76.9852825;-11.9397975
53896;-76.9859791;-11.9407538
53897;-76.9817471;-11.9405811
53898;-76.9809311;-11.9400753
53899;-76.9869102;-11.9396611
53900;-76.9871364;-11.9399778
53901;-76.9767024;-11.9387541
53902;-76.9774588;-11.9361639
53903;-76.9772479;-11.9368952
53904;-76.9762487;-11.9366087
53905;-76.9824307;-11.9426601
53906;-76.9846761;-11.9411492
53907;-76.9845718;-11.9409995
53908;-76.9852704;-11.9405406
53909;-76.97966;-11.9392694
53910;-76.9811673;-11.9371211
53911;-76.9773489;-11.9365513
53912;-76.9763509;-11.9362601
53913;-76.9822308;-11.9423785
53914;-76.9844793;-11.9408667
53915;-76.9856657;-11.9409631
53916;-76.9860149;-11.9365999
53917;-76.9791412;-11.9333936
53918;-76.9796425;-11.9330258
53919;-76.9816326;-11.9415143
53920;-76.9838573;-11.9399972
53921;-76.9818297;-11.9418028
53922;-76.9840742;-11.9402965
53923;-76.9757082;-11.9384704
53924;-76.9759709;-11.9376296
53925;-76.976462;-11.9358813
53926;-76.976149;-11.9369485
53927;-76.9780773;-11.9346451
53928;-76.9786963;-11.9355841
53929;-76.9793625;-11.9365651
53930;-76.9779871;-11.9381987
53931;-76.9769495;-11.9379164
53932;-76.9750581;-11.9373538
53933;-76.9819132;-11.9393253
53934;-76.9804366;-11.9380962
53935;-76.9802914;-11.9393302
53936;-76.9798772;-11.9389679
53937;-76.9787493;-11.9384389
53938;-76.982281;-11.9388993
53939;-76.9806036;-11.9403421
53940;-76.9774578;-11.9350515
53941;-76.9780988;-11.935977
